patch_id,num_cells,cell_types,area_cells,tumor
317_image_png.rf.5485722f0362d65c7f1646f42f4347a7.jpg,88,0,10296,0
132_image_png.rf.6de2665ffdc53c15c354f725887c5592.jpg,36,"1, 2",18463,1
457_image_png.rf.2b88b49887f09f1f285348d41fc29567.jpg,32,"0, 1, 2",8788,1
567_image_png.rf.fc9deebc499400dfb0e6e5e6d998433e.jpg,10,"0, 1, 2",3445,1
398_image_png.rf.1fe4eb65b3466926edd4453ab01e91ce.jpg,11,"1, 2",4582,1
498_image_png.rf.407b344d9735ead26384ed20accaa26d.jpg,25,"0, 1, 2",8169,1
42_image_png.rf.f781411a189d27df50cfbd56dbd3c7ad.jpg,18,2,8635,0
180_image_png.rf.f0a78ee8c8b8d9bd59917afa9f464a6b.jpg,48,"0, 1, 2",19252,1
208_image_png.rf.7cd75b8bac95e45d83fd478ec7307e2e.jpg,100,0,5794,0
278_image_png.rf.0769db617c7de04f1a647c2ef2323ac4.jpg,73,0,8249,0
396_image_png.rf.caee4f4c5c89f8cf128a785894f3d88d.jpg,10,"0, 1, 2",3609,1
686_image_png.rf.c042a2fc590f62d13cf458dd781e1627.jpg,31,"0, 1, 2",14279,1
172_image_png.rf.b5107db0dfbc18b390154d3115966d6a.jpg,40,"1, 2",15380,1
655_image_png.rf.a4bde3b4dbf9190892c54f06f3b87ac5.jpg,32,"0, 1, 2",11112,1
596_image_png.rf.2cbbce02aedf9246a9bec15fda3c946f.jpg,35,"1, 2",14569,1
646_image_png.rf.eb49d36cc578307300958f3351c31708.jpg,45,"0, 1, 2",13413,1
334_image_png.rf.d93487fb8672e873fb39780babe23d51.jpg,93,0,10082,0
396_image_png.rf.54043ad6fb901e8f38b0f0b411aff647.jpg,10,"1, 2",4197,1
488_image_png.rf.961832990772834bcf4a1d689e1842e3.jpg,12,"0, 1, 2",3983,1
4_image_png.rf.5ee76ee848cbe3582724ae069f87a4ee.jpg,20,"1, 2",8213,1
92_image_png.rf.a8c7a9ef165b836fd4777bd5719eaeca.jpg,37,"1, 2",17466,1
614_image_png.rf.c786ee014771a0bdf280db2d9716374a.jpg,40,"0, 1, 2",16369,1
653_image_png.rf.3638308c036ba2a6bcb87c75bec31c00.jpg,34,"0, 1, 2",13793,1
492_image_png.rf.4db727c5146e0c0af4e78360e89aeabf.jpg,26,"0, 1",7100,1
616_image_png.rf.772174358e3f40382c0d8f767b45922b.jpg,34,"0, 1, 2",14358,1
313_image_png.rf.b93318e9a1c986ebced8ee143feb21d2.jpg,95,0,9079,0
147_image_png.rf.40dca77abf426e2f7d30c242d29b3694.jpg,26,"1, 2",12162,1
126_image_png.rf.2b4209df2a8868d1922374766a35e549.jpg,14,"1, 2",13868,1
711_image_png.rf.c538399cb7fc1b095122c033d255f7ec.jpg,15,"0, 1, 2",4419,1
312_image_png.rf.fd46cbfc22cb15891859ab786156f117.jpg,100,"0, 1",10198,1
124_image_png.rf.dd5c4b16faac43c3200753920c112d82.jpg,32,"1, 2",16140,1
362_image_png.rf.dd8a5bc6c32dbe97a92c2ceac58b52d7.jpg,9,"1, 2",4281,1
564_image_png.rf.2003aeb48a1bb677ebed8633bc46ef5f.jpg,17,"0, 1, 2",5120,1
548_image_png.rf.36d376f34daa1a649b74930ecfeaed87.jpg,19,"0, 1, 2",7343,1
188_image_png.rf.12144b036064d2655927b578c6838248.jpg,44,"0, 1, 2",14023,1
90_image_png.rf.8498f69514c9d7c3e799c2118b8399d3.jpg,46,"0, 1, 2",17308,1
38_image_png.rf.266707aec16477f15abcb1c18fd908b6.jpg,17,"1, 2",8595,1
688_image_png.rf.238bc5d0c8cfc1b1b5fe61c88ff21840.jpg,21,"0, 1, 2",7008,1
280_image_png.rf.cd030c624611fe70cea87ed910a2a97d.jpg,81,0,8958,0
243_image_png.rf.fd57a3d7ae29ba47f716e3e49f8917f3.jpg,99,"0, 1",12240,1
225_image_png.rf.5f01c8b4be677e21ae5f87aead802722.jpg,55,0,5751,0
132_image_png.rf.0ad8b591c2696544af47a1c9505b6dc4.jpg,36,2,19229,0
172_image_png.rf.80073ffc363413aa78cedb8b12c08e7f.jpg,35,"1, 2",14629,1
294_image_png.rf.1a496196670df7e7f389d4506f1670e1.jpg,85,0,10097,0
316_image_png.rf.411d2bfcd4f00cfe24bfd1c720c06050.jpg,99,0,11560,0
251_image_png.rf.344911ee6640e100ac5ed5d14b1fc5fa.jpg,100,0,9844,0
378_image_png.rf.ad91e6e24b96934a81d77afee218c54c.jpg,16,"1, 2",5914,1
581_image_png.rf.b69b7e98b17740db37509bc212d444f0.jpg,38,"0, 1, 2",8480,1
672_image_png.rf.7dbb80476a1a98c45fe44a3bd348c1c8.jpg,50,"0, 2",13217,0
416_image_png.rf.741f6286f4bba1f4824e19fedded2731.jpg,24,"1, 2",8175,1
708_image_png.rf.473874e9af745a73f54d2e6a82914cad.jpg,36,"1, 2",15935,1
158_image_png.rf.19d6b93fd6542ee5aeafb2e6f9db6ff2.jpg,47,"0, 1, 2",10418,1
628_image_png.rf.2712e8e386500e4d8919f2573f6c2e8f.jpg,40,"1, 2",15414,1
46_image_png.rf.78f157869dc8e279e03f93d7b15a1571.jpg,17,2,8626,0
662_image_png.rf.3246eeff6202a47851e2e49668bb7b13.jpg,37,"0, 1, 2",14306,1
624_image_png.rf.46616eb11cf795b245741ae6300c0e18.jpg,38,2,15840,0
55_image_png.rf.02235a955d84244918b68b9038a10142.jpg,9,"1, 2",4593,1
659_image_png.rf.5d141fb70fe453b325440d749c567aa5.jpg,63,"0, 1",17241,1
550_image_png.rf.8eae855a78dc989f4dfd8af1e05f0f71.jpg,7,"0, 1, 2",3601,1
511_image_png.rf.45d39d659cfb1200ade473abb725eff5.jpg,57,"0, 1",16882,1
291_image_png.rf.8d228743a9b4775d571809d903fcf6c4.jpg,82,0,9837,0
647_image_png.rf.1c1f2d95f51078cff855d04d59a162c1.jpg,48,"0, 1, 2",14301,1
664_image_png.rf.ef8359066234b5d33b8b8ec1c6a6a7a3.jpg,49,"0, 2",12426,0
452_image_png.rf.3968d99dabdf334f836af6ee2968fda4.jpg,29,"0, 1, 2",11872,1
338_image_png.rf.a2667b2bb57e891a109b5b73d79a75a3.jpg,100,0,5782,0
377_image_png.rf.0e8e2ea623ff9525e1b07647647dc932.jpg,20,"1, 2",7420,1
691_image_png.rf.8f923d8041dc6803525ad074b3f55947.jpg,20,"1, 2",6285,1
46_image_png.rf.81e7d3f7b6a08db8459c2e552142ff30.jpg,21,2,9449,0
495_image_png.rf.945101f74dd437222b8e837b9f2fae57.jpg,37,"0, 1",8526,1
50_image_png.rf.0810435496c4df661f862276c94d5de1.jpg,12,"1, 2",5758,1
527_image_png.rf.2b8fc1926f9bc4cec2324c2f7793d6bc.jpg,54,"0, 1",12160,1
132_image_png.rf.d5155af02a60b725b34299e51b6c630e.jpg,37,"1, 2",19769,1
391_image_png.rf.1282bea97be31c014f2bbeac5215fa4e.jpg,24,"0, 1, 2",13122,1
68_image_png.rf.30671a0829c1461c5dabd457e17d9ea0.jpg,21,"1, 2",7310,1
488_image_png.rf.62e85dbc3746341521470e08570b420c.jpg,12,"0, 1, 2",4345,1
134_image_png.rf.89e2734dd4b8655ad830ffe344c9576e.jpg,81,"0, 1",19168,1
272_image_png.rf.f5f71915b177e19f24a16b0a0e058ee2.jpg,55,"0, 1",7339,1
521_image_png.rf.ee92cf7fc67f2ea4d16c31a97501477f.jpg,49,"0, 1, 2",13095,1
686_image_png.rf.32ae18ceb3add3c9fe8c379e63348760.jpg,33,"0, 1, 2",15707,1
206_image_png.rf.c67869596e7568ae7503ab79baaa5257.jpg,100,0,5762,0
610_image_png.rf.5a1285f8a2f0fabc682a89e34b52ce6c.jpg,27,"1, 2",11078,1
342_image_png.rf.ca53ede5b848f591e5752ac2d8343700.jpg,24,"0, 1, 2",7711,1
304_image_png.rf.7249767a4e4c8231bfdea7aefcb8c34f.jpg,43,"0, 1",5365,1
420_image_png.rf.83326244881ea1376443b5fbff308bdc.jpg,20,"1, 2",6246,1
211_image_png.rf.927c2abcd86490f8d9ea358092a784c3.jpg,100,0,5772,0
547_image_png.rf.92b11dbdbaf37feb1c6adcc8b4eef7fa.jpg,14,"0, 1, 2",5211,1
67_image_png.rf.a2be0ecc5d469e2dff442a6cf2bfd657.jpg,16,"1, 2",6363,1
652_image_png.rf.cc26ac9bc81995dab3c3645fe963f5b4.jpg,42,"0, 1, 2",13321,1
521_image_png.rf.e879a13523315d0177ba201710ce3c14.jpg,47,"0, 1, 2",12694,1
238_image_png.rf.bd759225baea00a79f71430a944b5d07.jpg,31,"0, 2",7638,0
99_image_png.rf.e3ac51d1b4b48c57cf29ce054bde1ad0.jpg,27,"0, 1, 2",9533,1
460_image_png.rf.acea94e5411a355b70e2c3fbf3cfdd72.jpg,27,"0, 1, 2",11060,1
277_image_png.rf.60cd642089afc9fb0b4f9077d4be9246.jpg,88,0,10133,0
327_image_png.rf.0f640bd2d156fbb38e6d8fc28ee400c3.jpg,68,0,8052,0
362_image_png.rf.52eee36627ce4ed750833039fbc3e74c.jpg,10,"1, 2",4080,1
553_image_png.rf.293b4f4fc67e73bc309d3e3a5eb71ebb.jpg,19,"0, 1, 2",6523,1
625_image_png.rf.fab47c10b8dd3b964e431179461ad591.jpg,24,"1, 2",9980,1
214_image_png.rf.d135c690e08c5d8a3000922477381394.jpg,100,0,5789,0
505_image_png.rf.7808dfa142dfdc300ae83bc842a3be5c.jpg,62,"0, 1",16210,1
449_image_png.rf.cc7b89a9d5ecae216d726e2b7602ba0f.jpg,27,"0, 1, 2",6012,1
635_image_png.rf.41ae49d4571375d5b866a62a7dbb7667.jpg,29,"1, 2",11635,1
361_image_png.rf.33ddebb922340b7cde4dd942b078b481.jpg,16,"0, 1, 2",5565,1
539_image_png.rf.8e0679246e13e700d91f1dbbbdef5750.jpg,27,"0, 1, 2",9195,1
589_image_png.rf.036fa03c918e62770e3028ddb4fd42b3.jpg,18,"0, 1, 2",5145,1
173_image_png.rf.58cc83e565f2309413b747a73abad66a.jpg,43,"1, 2",17950,1
439_image_png.rf.3868aa502ed53401f107fd81e303316b.jpg,24,"1, 2",8591,1
454_image_png.rf.530315bd4722a2f736fff851080cdc6e.jpg,34,"0, 1, 2",11202,1
388_image_png.rf.5fed84788c2e7cd8b7e1fbb2d5cf067d.jpg,10,"1, 2",3781,1
212_image_png.rf.4eafb66c4e27bea372de39f55f746caf.jpg,100,0,5710,0
379_image_png.rf.786ac54058dade07b95d1dd47695d827.jpg,18,"0, 1, 2",7871,1
438_image_png.rf.711b83e31d6d991e4c5d3ae74961973f.jpg,28,"1, 2",8024,1
310_image_png.rf.ec13644bb92a8889fe3c193ee6275f18.jpg,100,"0, 1, 2",10498,1
471_image_png.rf.43dc8ae45cbc45589e53b7f7f36ae162.jpg,72,"0, 1",19184,1
275_image_png.rf.fdaddb285322cbee3c232f650edc1573.jpg,50,"0, 1, 2",6195,1
415_image_png.rf.e4fb041456f32c5f606bfc3dab0ce959.jpg,31,"1, 2",12092,1
666_image_png.rf.6795cb880902e88981ffd4722e2b8a1d.jpg,87,"0, 1",22743,1
370_image_png.rf.ea6e8c60b741b252e9911c45115938fa.jpg,17,"1, 2",7361,1
513_image_png.rf.5378b1845207ed9dd3f9e0987e8adef6.jpg,8,"1, 2",3956,1
113_image_png.rf.f04f8a0ae2773eadda0fa93bdbb2e1ed.jpg,25,"0, 1, 2",10228,1
619_image_png.rf.2848143b96abd816efe09e95309e0457.jpg,39,"1, 2",16360,1
540_image_png.rf.f89acfcb69d2c03615c98f58e3159d1c.jpg,28,"1, 2",13193,1
457_image_png.rf.8be8299fe03d1dbbfe7f4b0cbdf15155.jpg,30,"0, 1, 2",8617,1
149_image_png.rf.ec70734bfa9bff892812f334538f5322.jpg,25,"0, 1, 2",9685,1
261_image_png.rf.f687ed5710e3081fcebea3e8f1758bf7.jpg,82,0,12065,0
443_image_png.rf.9a648ecfb40d96385d2b4874ca8ef7ff.jpg,17,"0, 1, 2",7531,1
248_image_png.rf.65178364ea51f9805adaf00c565079c5.jpg,98,"0, 1",11962,1
159_image_png.rf.5db82819e081ca85581d32c3564536b6.jpg,22,"0, 1, 2",11291,1
92_image_png.rf.d721e779fa66d50147c588a8c5814d85.jpg,36,"1, 2",16206,1
257_image_png.rf.09a1e2e9f9c7e894e8376eb9a37ea7d9.jpg,71,0,9256,0
494_image_png.rf.7066916e8edfe624627fa153f69c3974.jpg,38,"0, 1",9246,1
521_image_png.rf.11b4de854258a8bcdddb912016dd2f01.jpg,47,"0, 1, 2",12438,1
328_image_png.rf.8784e68ea1adc252c539d11b94778df8.jpg,89,0,10820,0
283_image_png.rf.0465bfcecaff01599b0b9a4fbc9daa6d.jpg,64,"0, 2",8421,0
687_image_png.rf.469a1aef5a28c820f82e174cc13c6d4a.jpg,27,"1, 2",11468,1
377_image_png.rf.d1afd4c3e877e7a0dbed7f05585fa4bc.jpg,19,"1, 2",6619,1
263_image_png.rf.00976c725959ce54d5046936cb77d54a.jpg,72,"0, 1, 2",10475,1
655_image_png.rf.4c951db2469de57c6d3dc54c692162e7.jpg,27,"0, 1, 2",9413,1
380_image_png.rf.a401d94a48f609cf88363c2bd926049e.jpg,11,"1, 2",6967,1
331_image_png.rf.bb195883454a0cd4b730908b63a1a046.jpg,59,"0, 1, 2",8426,1
633_image_png.rf.67f68d366f7665c43bce4d56f29b6292.jpg,17,"1, 2",5954,1
638_image_png.rf.701e3533bed2699abc32c6f1ab53ab70.jpg,21,2,8986,0
535_image_png.rf.8dc81085ce8fe2e8f452c686d5b8adc5.jpg,19,"0, 1, 2",5497,1
1_image_png.rf.37d05a599c5bcedc807bafabc82d2268.jpg,25,"0, 1, 2",7764,1
587_image_png.rf.6b6c614bf2d0a6d092cbd8445171e074.jpg,27,2,9884,0
322_image_png.rf.57f3b03466d5b2268b0b75800879fc28.jpg,100,0,11271,0
472_image_png.rf.f2afe2343c8144d654765bfd52e19ed5.jpg,70,"0, 1, 2",17552,1
530_image_png.rf.da4747b8a4ebd579a39aa0ea6f523819.jpg,29,"0, 1, 2",10262,1
567_image_png.rf.73c5126c9d3465403e6566ec84f99296.jpg,9,"0, 1, 2",3265,1
267_image_png.rf.b2fb3c9ce7796f80a541512488ea330e.jpg,73,0,9033,0
644_image_png.rf.f379c4a9ce95286609f0341965c31959.jpg,54,"0, 1, 2",14524,1
517_image_png.rf.d1f70eb182297b70bdf64d95bf13ce82.jpg,27,"0, 1, 2",11256,1
258_image_png.rf.f1484057687da86f6e664a258af82de7.jpg,56,"0, 1, 2",8247,1
411_image_png.rf.b8edb8bba565a792ac7a4436ba064f87.jpg,17,"1, 2",5910,1
114_image_png.rf.39fd929ff5d098ed5e14b421b43bacd0.jpg,27,"1, 2",13804,1
136_image_png.rf.e9903f4e196303a8fa4edddcbabfab58.jpg,34,"0, 1, 2",10919,1
492_image_png.rf.a49609be993fcad7f2cacbd1369303dc.jpg,23,"0, 1",6754,1
606_image_png.rf.730469fd0fd97f15a4d621a0385bd9a7.jpg,47,"1, 2",17795,1
119_image_png.rf.904fc5309024d1e611b5bd930d5fa912.jpg,21,"0, 1, 2",7890,1
634_image_png.rf.98433c2ac1523e392383817a2347d059.jpg,14,"1, 2",4578,1
226_image_png.rf.0bc37f0e2882373aca44f2bf99d04f38.jpg,100,0,5856,0
564_image_png.rf.27da74b9a82af6d46bde568a1d78b770.jpg,12,"0, 1, 2",4137,1
346_image_png.rf.a294f594da37224c224300a702b8fdc3.jpg,18,2,8794,0
232_image_png.rf.85f7122a7491a1c14e8dc278dd7804ac.jpg,90,"0, 1",13580,1
660_image_png.rf.e9a6117c6e80f5d1b816807354441041.jpg,53,"0, 1, 2",15803,1
509_image_png.rf.6e2721648eb03820b04d8e4f4ed00403.jpg,31,"0, 1, 2",10846,1
171_image_png.rf.c8d079e08d528f8be2c7a2003645b8d8.jpg,31,2,15066,0
45_image_png.rf.0a189ef5e37a3b39c9663e028a398e75.jpg,15,2,6794,0
597_image_png.rf.4d809f5db2aafcc41fb2d441452eb325.jpg,40,"1, 2",16700,1
683_image_png.rf.9808194d3ba206ea80eb8baf922076db.jpg,20,"1, 2",8476,1
714_image_png.rf.9bc6d8c79ded57aefb8ea5c4458f4b3a.jpg,36,"1, 2",14440,1
577_image_png.rf.ef143ecbbe853fa8b4b26c7bc44f2963.jpg,9,"0, 1, 2",7038,1
176_image_png.rf.066a1c17b52a286ff5b708277c215b7c.jpg,37,"1, 2",14862,1
107_image_png.rf.3996a4d5fb230d065b77e6e70f3b96c3.jpg,31,"1, 2",16915,1
560_image_png.rf.4d9e468f928bc70bc88e527eba9b0921.jpg,21,"0, 1, 2",9620,1
455_image_png.rf.3f84b7f32f24606168c7e2a2576a75da.jpg,43,"0, 1, 2",12497,1
479_image_png.rf.dd1a058d99893f623bc70f7b71edecee.jpg,29,"0, 1, 2",7110,1
636_image_png.rf.aae83b1fca74ab5bb647515fed9ce61d.jpg,28,"1, 2",10484,1
718_image_png.rf.3fffaa9a3cfc98590897d298f1d1377d.jpg,33,"1, 2",13527,1
122_image_png.rf.7df650953020301cda4cf707182b1b51.jpg,33,"0, 1, 2",16048,1
273_image_png.rf.da171026de0f0fa65bfc1b5ed2203e9c.jpg,44,"0, 1, 2",6398,1
290_image_png.rf.32b942d80baa4d2fb708b2295052f931.jpg,93,0,10385,0
403_image_png.rf.31c679691cbcb90bab417bfdfc97533a.jpg,11,"0, 1, 2",6122,1
170_image_png.rf.0719982765856a176ed9a8076fcd1e2a.jpg,31,"1, 2",12963,1
85_image_png.rf.0ee8e65d65ac9ec23639e06737befce5.jpg,20,"0, 1, 2",8011,1
562_image_png.rf.eb3e9f9938bb228f80db4ff50d6e40ec.jpg,23,"0, 1, 2",10048,1
53_image_png.rf.3a9d546e3ecbb618c443cb1022d36f57.jpg,12,"1, 2",4420,1
4_image_png.rf.c846e8963bbe3288ab22d1d460c54977.jpg,21,"0, 1, 2",7724,1
385_image_png.rf.248dfb40a6b8e2f1ed663483e40d5264.jpg,15,"1, 2",5480,1
551_image_png.rf.c2d62d568df197ebc2ea6db42539ac32.jpg,13,"1, 2",8239,1
426_image_png.rf.c37e5cb35b0273c1c4657593c988763f.jpg,20,"1, 2",7544,1
527_image_png.rf.5ee57acc0358108ce7d5d0127b2df0e4.jpg,57,"0, 1",12801,1
143_image_png.rf.6108a3adc8060d7d985a75913b0540aa.jpg,26,"1, 2",10625,1
292_image_png.rf.661cb7284002201d5d6cc8e5af55c79f.jpg,94,0,10758,0
208_image_png.rf.6487fc828fd554ab3513079d9bde5b59.jpg,100,0,5990,0
161_image_png.rf.4c40929cbf76285744c14ac2fee8a7d6.jpg,29,"0, 1, 2",11451,1
466_image_png.rf.68395af992362344b900e0c921682ccd.jpg,29,"0, 1, 2",8902,1
185_image_png.rf.bd7b4be78ed7c9e33e36c8cee0a14423.jpg,61,"0, 1, 2",17410,1
294_image_png.rf.b5b00379369c892d136c95993549d44a.jpg,82,"0, 2",9661,0
181_image_png.rf.d57929d9f68179bebc346f11689dc68f.jpg,38,"1, 2",15987,1
246_image_png.rf.4f4982a1fcbcb627dabc5920b892cac0.jpg,100,0,9390,0
391_image_png.rf.cc0a5198c2212c1d4465297a4198b49a.jpg,29,"0, 1, 2",15141,1
711_image_png.rf.66fbf89cd7bbd7ea46300365d3e74e66.jpg,15,"0, 1, 2",4435,1
468_image_png.rf.c75e6a63bed721e210595684b6bc16ea.jpg,36,"0, 1",8460,1
1_image_png.rf.d399e5536521367fa124903cd2058d60.jpg,27,"0, 1, 2",8309,1
643_image_png.rf.9a6d95c694f2d92203e62d4cc62a61e9.jpg,64,"0, 1, 2",18618,1
365_image_png.rf.24ab6eb1e20d7af893a04cfcd93eaeb2.jpg,11,2,5465,0
215_image_png.rf.a8d699727713fe1cb06484f760f3ad38.jpg,100,0,5922,0
75_image_png.rf.6cfdff1ed5752db6ae6e671f020ef580.jpg,36,"0, 1, 2",6578,1
129_image_png.rf.8c06fd2f20684be82bd96821d23da37f.jpg,42,"0, 1, 2",19098,1
141_image_png.rf.c53f36a130df19d97456e8618c8b3c9f.jpg,41,"0, 1, 2",12173,1
723_image_png.rf.813354cc592d8e2b22be35d0a0a361b3.jpg,26,2,10131,0
667_image_png.rf.db8f7c590061c4fa72e2798d401b9e0d.jpg,17,"1, 2",6115,1
257_image_png.rf.36bdb3500466a77b5d45a2b053229da3.jpg,69,"0, 1",9099,1
54_image_png.rf.312b747b40f87742334228be6b440f55.jpg,10,"1, 2",4330,1
282_image_png.rf.d2bae682221cf5d74a96d97b3a440613.jpg,62,0,7152,0
410_image_png.rf.dba8353132ca6e17525cdb588a58bfb5.jpg,25,"1, 2",8229,1
379_image_png.rf.c2b96c80c21b9b489461addd3e5826c5.jpg,19,"0, 1, 2",8717,1
686_image_png.rf.1baa09c3d10e2239707ff59f2f0acc29.jpg,36,"0, 1, 2",16349,1
273_image_png.rf.a7cc8b63c01429610e53317e21a2fb47.jpg,42,"0, 1, 2",5925,1
269_image_png.rf.729bf1718f87e7948746f4df5f82ee8f.jpg,65,"0, 1",7919,1
116_image_png.rf.1840e088a872c6df9e2923c65c9b44ec.jpg,24,"0, 1, 2",10206,1
541_image_png.rf.e6ec33d12c8f71c011d65b8d5228f82a.jpg,24,"1, 2",11266,1
581_image_png.rf.c1e45a78711eb72448f35859b96ddd2a.jpg,37,"0, 1, 2",8258,1
374_image_png.rf.3dc414a18f6c528a85231a4552f67174.jpg,21,"1, 2",11249,1
690_image_png.rf.1afdfe74fc1965a6f8031614b6defe15.jpg,19,"0, 1, 2",7882,1
355_image_png.rf.510219f37a9ba4d25557b2873713cd04.jpg,14,"1, 2",6240,1
360_image_png.rf.fbbb1058c66543b42cb66b0507a12dbc.jpg,21,"0, 1, 2",7194,1
140_image_png.rf.3f65e8f9efd0b6dcf986f564a8cc732f.jpg,53,"0, 1, 2",14892,1
399_image_png.rf.9b1b9255e9ccf12295696c3590400467.jpg,8,"1, 2",3483,1
240_image_png.rf.115a02a716c51a2fa64a37e0b7aed25e.jpg,27,"0, 1, 2",7013,1
332_image_png.rf.bb9b68c17bcf308d8128d6bd78668d9b.jpg,100,0,10721,0
494_image_png.rf.f9f11a3e9639718633a647cfdfdd8c23.jpg,42,"0, 1",10187,1
609_image_png.rf.43f98d1fd673ad971d9cdd7b5daaeedf.jpg,20,"1, 2",9389,1
52_image_png.rf.0b61815279b26b5dba85fcce5e84a0d4.jpg,9,2,2747,0
366_image_png.rf.ed7ac2c59f8b92a1f2d9ab2eec005a3f.jpg,27,"0, 1, 2",9899,1
103_image_png.rf.e20d60614e7da7d339a9f6b28452e8e1.jpg,23,"1, 2",9640,1
554_image_png.rf.887fefa99d4377b385d5cbcd51e9c296.jpg,32,"0, 1, 2",9287,1
166_image_png.rf.81cff2eaa190dc09e649b32b55c167e8.jpg,29,"0, 1, 2",7528,1
645_image_png.rf.7015825fd6d0f622b759fc0d5cd28db4.jpg,8,"1, 2",2347,1
635_image_png.rf.e161f7c20316274d114622419534e871.jpg,27,"1, 2",10909,1
275_image_png.rf.5ea7bb8a213ffb7b80e818fc728020c3.jpg,47,"0, 1, 2",6447,1
685_image_png.rf.5318231b1d805e98cd5f668e06f096ea.jpg,25,"0, 1, 2",11304,1
729_image_png.rf.0e098d754bcd810f4a212ea1f4f7505f.jpg,15,"0, 1, 2",4862,1
401_image_png.rf.d12a9b536bfa4f43239fd5c3be3ce285.jpg,13,"1, 2",6043,1
187_image_png.rf.27fc19437b6e705f25dd8a6143668060.jpg,46,"0, 1",12873,1
633_image_png.rf.8cd84bebfc749081f9db6948bbc7fb0b.jpg,17,"1, 2",5834,1
477_image_png.rf.9c3c610ae2cef45842b9a74dd7373a21.jpg,72,"0, 1",17801,1
710_image_png.rf.c0b5c8ce219e8027d47372f0d7e693b8.jpg,9,"1, 2",5699,1
323_image_png.rf.0a3e3e7523791a468de13026d5033e76.jpg,100,0,12380,0
169_image_png.rf.1ec45100204a24d64db88388543563ca.jpg,37,2,13574,0
71_image_png.rf.07d2e44372bfdc5b510ea189b1da9c6f.jpg,35,"0, 1, 2",6675,1
27_image_png.rf.dcbae85fd0a03696f9f424817b6f7feb.jpg,16,2,8047,0
315_image_png.rf.ed1fd1d2acdfb7e1d54d941f5ada0542.jpg,89,0,10524,0
339_image_png.rf.106aec919cf5fe6e7b0af40eaaa497f7.jpg,100,0,5772,0
687_image_png.rf.416e149200286690b57fe62fdfb53559.jpg,27,"1, 2",10972,1
562_image_png.rf.f1ddcd047b9113705e948542696cd261.jpg,21,"0, 1, 2",10682,1
28_image_png.rf.8eb002cbee1676a3f93e3353162c5692.jpg,16,"1, 2",7289,1
312_image_png.rf.c0ad45fd89cef88fa45030bbcbf80179.jpg,100,"0, 2",10500,0
551_image_png.rf.44ed15f6224b076f7e9da1abd5a7feee.jpg,13,"1, 2",8496,1
530_image_png.rf.00c460ca5e1b738366655a9e2f1b2553.jpg,31,"0, 1, 2",11027,1
